URL,Original_URL,Title 1,page_type,url_group,Views,Active users,Average engagement time per session,strategic_value,strategic_score,recommendation,reason,flag_for_review,is_stale,quality_issues,Status Code,Indexability
https://www.nysid.edu/s/nysid-2023-2026-strategic-plan.pdf,https://www.nysid.edu/s/nysid-2023-2026-strategic-plan.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/profiles-list/tag/graduate%3a+mps,https://www.nysid.edu/profiles-list/tag/Graduate%3A+MPS,,Other Content,Profiles,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/profiles-list/tag/undergraduate%3a+bfa,https://www.nysid.edu/profiles-list/tag/Undergraduate%3A+BFA,,Other Content,Profiles,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/profiles-list/tag/graduate%3a+mfa-2,https://www.nysid.edu/profiles-list/tag/Graduate%3A+MFA-2,,Other Content,Profiles,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/profiles-list/tag/graduate%3a+mfa-1,https://www.nysid.edu/profiles-list/tag/Graduate%3A+MFA-1,,Other Content,Profiles,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/profiles-list/tag/undergraduate%3a+bid,https://www.nysid.edu/profiles-list/tag/Undergraduate%3A+BID,,Other Content,Profiles,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/profiles-list/tag/undergraduate%3a+ba,https://www.nysid.edu/profiles-list/tag/Undergraduate%3A+BA,,Other Content,Profiles,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/profiles-list/tag/undergraduate%3a+aas,https://www.nysid.edu/profiles-list/tag/Undergraduate%3A+AAS,,Other Content,Profiles,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/s/portafolio-yaneli-ronzon-002.pdf,https://www.nysid.edu/s/Portafolio-Yaneli-Ronzon-002.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/s/licensing-info-v1.pdf,https://www.nysid.edu/s/Licensing-Info-V1.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/65053462_2024-2025_pj_income_adjustment_request-dependent_student.pdf,https://www.nysid.edu/s/65053462_2024-2025_pj_income_adjustment_request-dependent_student.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/2025-2026_pj_income_adjustment_request-dependent_student.pdf,https://www.nysid.edu/s/2025-2026_PJ_Income_Adjustment_Request-Dependent_Student.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/2025-2026-v5-dependent-aggregate-verification-worksheet.pdf,https://www.nysid.edu/s/2025-2026-V5-Dependent-Aggregate-Verification-Worksheet.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/2025-2026-v5-independent-aggregate-verification-worksheet-1.pdf,https://www.nysid.edu/s/2025-2026-V5-Independent-Aggregate-Verification-Worksheet-1.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/65053462_2024-2025_pj_income_adjustment_request-independent_student.pdf,https://www.nysid.edu/s/65053462_2024-2025_pj_income_adjustment_request-independent_student.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/2025-2026-pj_dependency_override.pdf,https://www.nysid.edu/s/2025-2026-PJ_Dependency_Override.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/2025-2026-v4-identity-and-statement-of-education.pdf,https://www.nysid.edu/s/2025-2026-V4-Identity-and-Statement-of-Education.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/2025-2026-low-income-worksheet.pdf,https://www.nysid.edu/s/2025-2026-Low-Income-Worksheet.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/2025-2026-v1-independent-standard-verification-worksheet.pdf,https://www.nysid.edu/s/2025-2026-V1-Independent-Standard-Verification-Worksheet.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/65053462_2024-2025_dependency_override.pdf,https://www.nysid.edu/s/65053462_2024-2025_dependency_override.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/2025-2026_pj_income_adjustment_request-independent_student.pdf,https://www.nysid.edu/s/2025-2026_PJ_Income_Adjustment_Request-Independent_Student.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/2025-2026-v1-dependent-standard-verification-worksheet.pdf,https://www.nysid.edu/s/2025-2026-V1-Dependent-Standard-Verification-Worksheet.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/s/2025-2026-unusual-enrollment-history-student-worksheet.pdf,https://www.nysid.edu/s/2025-2026-Unusual-Enrollment-History-Student-Worksheet.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/class-of-2021-thesis-and-studio-projects-work?author=6446c913dd9d6e5ab247846b,https://www.nysid.edu/class-of-2021-thesis-and-studio-projects-work?author=6446c913dd9d6e5ab247846b,,Other Content,Other,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/mpsm-advisory-board?author=61d880f4b325f005149f6ea2,https://www.nysid.edu/mpsm-advisory-board?author=61d880f4b325f005149f6ea2,,Other Content,Mpsm Advisory Board,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/class-of-2021-thesis-and-studio-projects-work/violette-chartock,https://www.nysid.edu/class-of-2021-thesis-and-studio-projects-work/violette-chartock,,Other Content,Other,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1,404,Non-Indexable
https://www.nysid.edu/exhibitions,https://www.nysid.edu/exhibitions/,Exhibitions — New York School of Interior Design,Other Content,Exhibitions,0.0,0.0,0.0,Portfolio Development,6,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak meta description,200,Non-Indexable
https://www.nysid.edu/2024scholarshipfund,https://www.nysid.edu/2024scholarshipfund,,Other Content,2024Scholarshipfund,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,301,Non-Indexable
https://www.nysid.edu/s/nysid-2022gala-program-final-pdf.pdf,https://www.nysid.edu/s/nysid-2022gala-program-final-PDF.pdf,,Other Content,Documents & Downloads,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,302,Non-Indexable
https://www.nysid.edu/exhibitions/?category=thesis+exhibitions+2019,https://www.nysid.edu/exhibitions/?category=Thesis+Exhibitions+2019,Exhibitions — New York School of Interior Design,Other Content,Exhibitions,0.0,0.0,0.0,Portfolio Development,6,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak meta description,200,Non-Indexable
https://www.nysid.edu/exhibitions/?category=thesis+exhibitions+2025,https://www.nysid.edu/exhibitions/?category=Thesis+Exhibitions+2025,Exhibitions — New York School of Interior Design,Other Content,Exhibitions,0.0,0.0,0.0,Portfolio Development,6,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak meta description,200,Non-Indexable
https://www.nysid.edu/exhibitions/?category=thesis+exhibitions+2024,https://www.nysid.edu/exhibitions/?category=Thesis+Exhibitions+2024,Exhibitions — New York School of Interior Design,Other Content,Exhibitions,0.0,0.0,0.0,Portfolio Development,6,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak meta description,200,Non-Indexable
https://www.nysid.edu/exhibitions/?category=exhibitions,https://www.nysid.edu/exhibitions/?category=Exhibitions,Exhibitions — New York School of Interior Design,Other Content,Exhibitions,0.0,0.0,0.0,Portfolio Development,6,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak meta description,200,Non-Indexable
https://www.nysid.edu/exhibitions/?category=thesis+exhibitions+2023,https://www.nysid.edu/exhibitions/?category=Thesis+Exhibitions+2023,Exhibitions — New York School of Interior Design,Other Content,Exhibitions,0.0,0.0,0.0,Portfolio Development,6,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak meta description,200,Non-Indexable
https://www.nysid.edu/annual-gala-2019,https://www.nysid.edu/annual-gala-2019,,Other Content,Annual Gala 2019,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak title; Missing/weak meta description; Missing H1,404,Non-Indexable
https://www.nysid.edu/exhibitions/?category=thesis+exhibitions+2022,https://www.nysid.edu/exhibitions/?category=Thesis+Exhibitions+2022,Exhibitions — New York School of Interior Design,Other Content,Exhibitions,0.0,0.0,0.0,Portfolio Development,6,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak meta description,200,Non-Indexable
https://www.nysid.edu/exhibitions/?category=public+programs,https://www.nysid.edu/exhibitions/?category=Public+Programs,Exhibitions — New York School of Interior Design,Other Content,Exhibitions,0.0,0.0,0.0,Portfolio Development,6,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak meta description,200,Non-Indexable
https://www.nysid.edu/exhibitions/?category=student+events,https://www.nysid.edu/exhibitions/?category=Student+Events,Exhibitions — New York School of Interior Design,Other Content,Exhibitions,0.0,0.0,0.0,Portfolio Development,6,LEAVE BEHIND,Event page with minimal traffic - likely past event,False,False,Missing/weak meta description,200,Non-Indexable
https://www.nysid.edu/press-releases-and-in-the-news/make-this-the-year-you-get-serious-about-design,https://www.nysid.edu/press-releases-and-in-the-news/make-this-the-year-you-get-serious-about-design,Make This the Year You Get Serious About Design — New York School of Interior Design,Other Content,Press Releases,0.0,0.0,0.0,,0,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak meta description; Missing H1,200,Indexable
https://www.nysid.edu/class-of-2021-thesis-and-studio-projects-work?offset=1608321240558&category=bfa,https://www.nysid.edu/class-of-2021-thesis-and-studio-projects-work?offset=1608321240558&category=BFA,Class of 2021 Thesis and Studio Projects work — New York School of Interior Design,Other Content,Other,0.0,0.0,0.0,Portfolio Development,6,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak meta description; Missing H1,200,Non-Indexable
https://www.nysid.edu/class-of-2021-thesis-and-studio-projects-work?offset=1610770500855&category=mfa1,https://www.nysid.edu/class-of-2021-thesis-and-studio-projects-work?offset=1610770500855&category=MFA1,Class of 2021 Thesis and Studio Projects work — New York School of Interior Design,Other Content,Other,0.0,0.0,0.0,Portfolio Development,6,LEAVE BEHIND,Low traffic + poor quality + weak strategic value alignment,False,False,Missing/weak meta description; Missing H1,200,Non-Indexable
